id,family,tier,evidence,framing,baseline,realtime_infra,bucket_preregistered,bucket_applied,bucket_corrected
2100611323562233976,search_rerank_extraction,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100712132937695632,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100458492163416243,other_or_meta,unclear,commentary_or_meme,none,none,False,noise,noise,noise
2100560729401426247,other_or_meta,unclear,commentary_or_meme,none,none,False,noise,noise,noise
2100578032637575499,games_control_loops_simulation,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100424918118863111,games_control_loops_simulation,feel,demo_no_numbers,none,small_llm,True,not_covered,unproven_demo,hype
2100456319421698161,classification_routing_triage,task,measured_demo,latency,frontier_llm,True,not_covered,cost_only,cost_only
2100693412714267036,evals_and_judging,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100656150043893773,agent_harness_and_tool_gating,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100408669209022880,games_control_loops_simulation,feel,demo_no_numbers,accuracy,frontier_llm,True,not_covered,hype,hype
2100615718463295984,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100684072154435757,classification_routing_triage,task,measured_demo,capability,frontier_llm,False,not_covered,cost_only,cost_only
2100556200798822525,games_control_loops_simulation,feel,measured_demo,latency,frontier_llm,True,not_covered,cost_only,fast_loop
2100704201797939569,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100609074945458185,moderation_and_guardrails,task,measured_demo,cost,small_llm,False,cost_only,cost_only,cost_only
2100544998391349310,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100406220746055741,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100645675591520612,browser_and_computer_use,task,demo_no_numbers,cost,none,False,not_covered,hype,hype
2100613859052491031,browser_and_computer_use,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100461570396471690,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100438353946513815,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100534723177263336,collaboration_and_typing,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100405669405012376,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100647394211680286,other_or_meta,unclear,measured_demo,latency,frontier_llm,False,noise,noise,noise
2100650531492332029,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100704841786114215,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2100606640097771901,classification_routing_triage,interaction,measured_demo,cost,small_llm,False,not_covered,cost_only,cost_only
2100404711283188181,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100521764451131610,classification_routing_triage,interaction,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100570538007527719,voice_and_turn_taking,turn,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100605193985368259,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100446070283059329,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100696083207004574,evals_and_judging,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100725230583067099,other_or_meta,unclear,commentary_or_meme,accuracy,frontier_llm,False,noise,noise,noise
2100665171459068298,games_control_loops_simulation,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100614911898390589,trading_and_markets,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100708222847853043,browser_and_computer_use,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100617067246330101,other_or_meta,unclear,commentary_or_meme,none,none,False,noise,noise,noise
2100697129052447164,other_or_meta,unclear,measured_demo,cost,none,False,noise,noise,noise
2100576074996277598,classification_routing_triage,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100400028711805242,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100686524065222698,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100622223014842432,games_control_loops_simulation,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2100614940616720884,search_rerank_extraction,interaction,measured_demo,latency,small_llm,False,not_covered,cost_only,cost_only
2100672542386102339,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100708731780563407,search_rerank_extraction,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2100694860877513007,moderation_and_guardrails,interaction,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100555824707846417,moderation_and_guardrails,interaction,demo_no_numbers,cost,none,True,not_covered,hype,hype
2100618896080540014,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2100554586356330942,classification_routing_triage,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100562217087172823,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100713197502173373,games_control_loops_simulation,interaction,measured_demo,cost,none,True,material,material,material
2100628873356693788,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100580054401241525,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100678949193789605,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100689836084461903,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100728939622912229,games_control_loops_simulation,feel,demo_no_numbers,none,rules_or_regex,True,not_covered,unproven_demo,hype
2100598773290303641,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100677168435224678,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2100643548546626042,evals_and_judging,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100591753359216651,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100562299085828566,evals_and_judging,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100409077633311182,voice_and_turn_taking,turn,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100689322412528069,classification_routing_triage,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2100589189066879271,evals_and_judging,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100647701796855870,trading_and_markets,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100646488003019258,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100717186205511752,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100732652420546981,evals_and_judging,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100623477895995887,other_or_meta,unclear,demo_no_numbers,none,small_llm,False,noise,noise,noise
2100460546067988607,moderation_and_guardrails,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100589323196481972,evals_and_judging,interaction,measured_demo,none,none,False,not_covered,cost_only,cost_only
2100532149002858800,evals_and_judging,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100598991306260895,classification_routing_triage,interaction,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100560955692454117,browser_and_computer_use,task,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100614237488021513,classification_routing_triage,interaction,measured_demo,cost,small_llm,False,not_covered,cost_only,cost_only
2100616111771238881,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100486780298383801,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100627900038865206,moderation_and_guardrails,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100703517778350559,other_or_meta,unclear,measured_demo,none,none,False,noise,noise,noise
2100466530459017458,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100591120468308142,voice_and_turn_taking,turn,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100650485199876382,search_rerank_extraction,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100735706704261534,compaction_and_context,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100575305370882257,data_and_telemetry,batch,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100470860046045439,search_rerank_extraction,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100638443126554687,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100497307112452332,agent_harness_and_tool_gating,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2100538585002963215,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100713859162202606,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100594289055334517,classification_routing_triage,task,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100600179615518918,agent_harness_and_tool_gating,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100607843237855296,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100715812470301133,evals_and_judging,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100589896792682934,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100625459528761619,other_or_meta,unclear,demo_no_numbers,capability,none,False,noise,noise,noise
2100560844459475368,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100675952317792734,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2100601515778187718,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100403672203334044,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100687687057285215,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2100734952274907166,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100599760004522490,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100531776980386167,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100603303642153020,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100434631099285878,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2100648261661176264,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2100523142754050072,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100633209092424035,collaboration_and_typing,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100639770804175148,classification_routing_triage,interaction,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2100628519751471154,evals_and_judging,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2100617275355312446,voice_and_turn_taking,turn,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100572933974307310,agent_harness_and_tool_gating,interaction,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100451980288348175,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100735486901796923,search_rerank_extraction,task,measured_demo,accuracy,rules_or_regex,False,not_covered,cost_only,cost_only
2100733721540530368,games_control_loops_simulation,feel,demo_no_numbers,cost,none,True,not_covered,hype,hype
2100644121320808584,classification_routing_triage,interaction,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100458335405588607,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100582483423060460,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100512742205755793,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100676619815862464,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100560483912741092,evals_and_judging,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100384606818333011,games_control_loops_simulation,feel,measured_demo,cost,frontier_llm,True,not_covered,cost_only,fast_loop
2100472423284122042,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100681802755031394,evals_and_judging,task,measured_demo,cost,small_llm,False,cost_only,cost_only,cost_only
2100724340677595247,games_control_loops_simulation,feel,demo_no_numbers,none,classic_classifier_or_ml,True,not_covered,unproven_demo,hype
2100617830890885415,classification_routing_triage,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100572561520095623,classification_routing_triage,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100668711061602608,search_rerank_extraction,interaction,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100587299536802258,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100714926474182831,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100644751531815413,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100554525849391602,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100689324270657935,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100420088977408103,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100638014804238747,evals_and_judging,batch,measured_demo,accuracy,frontier_llm,False,not_covered,cost_only,cost_only
2100664983935971379,evals_and_judging,interaction,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2100587625304281141,moderation_and_guardrails,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100432098049855612,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100593200876446030,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100515993839624609,other_or_meta,unclear,demo_no_numbers,none,small_llm,False,noise,noise,noise
2100558096607085027,search_rerank_extraction,interaction,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100377933974044831,browser_and_computer_use,task,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100544819869184255,classification_routing_triage,interaction,measured_demo,latency,small_llm,False,not_covered,cost_only,cost_only
2100567029233406257,moderation_and_guardrails,interaction,demo_no_numbers,latency,frontier_llm,False,hype,hype,hype
2100558361653608759,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100581721515188451,classification_routing_triage,batch,measured_demo,latency,small_llm,False,cost_only,cost_only,cost_only
2100549517171175807,search_rerank_extraction,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100543705694560657,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100425130082238682,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100545028523278759,search_rerank_extraction,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100451281013969078,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100616458493685840,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100725570590126399,trading_and_markets,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100709851336683730,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2100405456187564201,agent_harness_and_tool_gating,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100588140482400740,moderation_and_guardrails,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2100589330481791353,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100586490556490171,search_rerank_extraction,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100652804150833607,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100676461787304000,agent_harness_and_tool_gating,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100559364616601626,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100725680510222569,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100569308225241170,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100638905188106519,other_or_meta,interaction,demo_no_numbers,none,none,False,noise,noise,noise
2100469687314522505,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100641560463544708,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100678779790110912,trading_and_markets,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100442805608829374,games_control_loops_simulation,unclear,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100566407524344225,agent_harness_and_tool_gating,task,measured_demo,latency,frontier_llm,True,not_covered,cost_only,cost_only
2100618066459553796,classification_routing_triage,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100472612828721336,classification_routing_triage,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100588992572055693,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100394761668497822,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100644717138792625,evals_and_judging,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100425243269468583,search_rerank_extraction,batch,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2100560495019278676,trading_and_markets,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2100602512055377928,games_control_loops_simulation,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100532408894599678,games_control_loops_simulation,frame,demo_no_numbers,latency,none,True,not_covered,hype,hype
2100568907698307154,evals_and_judging,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100429548785377713,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100597575829385694,data_and_telemetry,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100680287042814326,browser_and_computer_use,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2100654891756589230,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100452418236670194,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100675140237320417,live_chat_streams_events,turn,measured_demo,none,none,True,material,material,material
2100543213811442030,other_or_meta,unclear,demo_no_numbers,none,rules_or_regex,False,noise,noise,noise
2100429696941080886,games_control_loops_simulation,frame,demo_no_numbers,latency,none,True,not_covered,hype,hype
2100465397267144815,other_or_meta,unclear,demo_no_numbers,none,frontier_llm,False,noise,noise,noise
2100470176278016490,search_rerank_extraction,interaction,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100664899861127483,classification_routing_triage,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100459554341605484,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100592247708209530,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100626348725207104,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100703008330014774,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100616464437055916,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100700265238421596,classification_routing_triage,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100674787966378489,collaboration_and_typing,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100706320483774523,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100616874719347136,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100516936958271928,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100622449268191524,games_control_loops_simulation,unclear,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100572184435417305,moderation_and_guardrails,interaction,demo_no_numbers,cost,none,False,not_covered,hype,hype
2100450818629435570,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100714127132127727,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100706370765099124,classification_routing_triage,interaction,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100424472344019325,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100723595517284547,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100601111191359716,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100671112577462332,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100480470043763085,classification_routing_triage,task,measured_demo,accuracy,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2100721721711980908,classification_routing_triage,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100632360895283239,other_or_meta,unclear,demo_no_numbers,none,none,True,noise,noise,noise
2100692958601232486,search_rerank_extraction,task,demo_no_numbers,accuracy,vendor_api,False,not_covered,unproven_demo,hype
2100474445525639231,games_control_loops_simulation,feel,measured_demo,latency,small_llm,True,not_covered,cost_only,fast_loop
2100545285659480128,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100690465251283065,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100711375332835645,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100568894909849660,data_and_telemetry,batch,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100414679579599335,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100550028708241698,trading_and_markets,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2100625826559537379,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100713588381925520,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100458080873951449,evals_and_judging,task,demo_no_numbers,accuracy,frontier_llm,False,not_covered,hype,hype
2100488940600152489,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2100384258804093139,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2100393694025138196,games_control_loops_simulation,feel,demo_no_numbers,capability,frontier_llm,True,not_covered,hype,hype
2100723340021276739,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2100675649514209634,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100694891839824324,trading_and_markets,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100576439099588635,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100647082814275873,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100638374428369242,agent_harness_and_tool_gating,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2100609472750047263,data_and_telemetry,batch,measured_demo,cost,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2100598525470048646,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100387266271265223,classification_routing_triage,task,measured_demo,cost,vendor_api,False,cost_only,cost_only,cost_only
2100687647631143117,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100610873819840951,games_control_loops_simulation,feel,measured_demo,cost,frontier_llm,True,not_covered,cost_only,fast_loop
2100593442824798451,other_or_meta,task,measured_demo,cost,none,False,noise,noise,noise
2100706623551623295,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100545412780220877,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100531853090341220,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100628875935932772,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2100647991887692190,browser_and_computer_use,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100458829070713030,data_and_telemetry,batch,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2100638933428359430,other_or_meta,task,measured_demo,cost,none,False,noise,noise,noise
2100448476899471567,classification_routing_triage,batch,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2100471002912199030,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100649727536640435,classification_routing_triage,task,measured_demo,accuracy,small_llm,False,cost_only,cost_only,cost_only
2100521357679186355,other_or_meta,interaction,measured_demo,latency,none,False,noise,noise,noise
2100506954892210596,trading_and_markets,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2100405762493497479,classification_routing_triage,task,measured_demo,cost,small_llm,False,cost_only,cost_only,cost_only
2100488050686202115,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100651523122585657,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100603807894053252,games_control_loops_simulation,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2100395317996761283,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100419750459519156,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100576178369081415,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100697178708549968,other_or_meta,interaction,demo_no_numbers,none,none,False,noise,noise,noise
2100677818782822461,live_chat_streams_events,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100567693678047695,evals_and_judging,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100611224513794207,evals_and_judging,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2100601783882244337,classification_routing_triage,interaction,measured_demo,accuracy,small_llm,False,not_covered,cost_only,cost_only
2100524381361365170,classification_routing_triage,interaction,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2100605207382303164,classification_routing_triage,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2100723103143997510,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100734272839516557,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100450565989765193,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100634919202378002,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100466911612223771,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2100439182694912414,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2100602271256002696,games_control_loops_simulation,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100639390468833379,games_control_loops_simulation,turn,measured_demo,latency,none,True,material,material,material
2100703579791114687,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100612699394597125,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2100375560728010875,trading_and_markets,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2100563199439368619,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2100481014980297125,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2100649442647130503,evals_and_judging,batch,measured_demo,accuracy,frontier_llm,False,not_covered,cost_only,cost_only
2100596816223912431,trading_and_markets,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2100703666848354435,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
