claim,id,value
dollar amount ($N or N¢),2101467341577949248,0.01
dollar amount ($N or N¢),2101489665052467494,0.0039
dollar amount ($N or N¢),2101509756737462446,0.0104
dollar amount ($N or N¢),2101786904144277670,1.0
dollar amount ($N or N¢),2101751414360092885,0.03
dollar amount ($N or N¢),2101751414360092885,0.2
dollar amount ($N or N¢),2101751414360092885,0.28
dollar amount ($N or N¢),2101504117005001200,0.0001
dollar amount ($N or N¢),2101762765664968743,1.8
dollar amount ($N or N¢),2101692321364406600,0.0096
dollar amount ($N or N¢),2101793561343631568,0.014
dollar amount ($N or N¢),2101685012017861088,0.026
dollar amount ($N or N¢),2101687438653497633,0.09
dollar amount ($N or N¢),2101470195428827493,0.0
dollar amount ($N or N¢),2101705862008001011,0.03
dollar amount ($N or N¢),2101626109356097857,2.0
dollar amount ($N or N¢),2101724539956711891,55.0
dollar amount ($N or N¢),2101724539956711891,10.0
dollar amount ($N or N¢),2101707001302516006,0.0063
dollar amount ($N or N¢),2101650540803604540,6.0
dollar amount ($N or N¢),2101610761525096645,0.0001
dollar amount ($N or N¢),2101585391140905034,0.09
dollar amount ($N or N¢),2101619546528580077,2.9
dollar amount ($N or N¢),2101704988993130654,0.08
dollar amount ($N or N¢),2101761144226824309,0.0002
dollar amount ($N or N¢),2101761209309827469,0.07
dollar amount ($N or N¢),2101739421963825553,0.0001
dollar amount ($N or N¢),2101470134996959681,0.0006
dollar amount ($N or N¢),2101770592055935114,0.0007
dollar amount ($N or N¢),2101504154191675671,0.042
dollar amount ($N or N¢),2101811082209747287,0.0001
dollar amount ($N or N¢),2101698213812003279,0.0016
dollar amount ($N or N¢),2101544074591236375,0.67
dollar amount ($N or N¢),2101544074591236375,0.98
dollar amount ($N or N¢),2101763071014498528,0.001
dollar amount ($N or N¢),2101696417052103166,0.0006
dollar amount ($N or N¢),2101550815718826043,0.0042
dollar amount ($N or N¢),2101654404848042172,0.0003
dollar amount ($N or N¢),2101666897314054648,0.009
dollar amount ($N or N¢),2101751793122189401,0.0
dollar amount ($N or N¢),2101474506397331670,0.003
dollar amount ($N or N¢),2101611357732847805,0.0076
dollar amount ($N or N¢),2101551937497821319,0.03
dollar amount ($N or N¢),2101569741584552058,1.0
dollar amount ($N or N¢),2101659198190715369,0.06
dollar amount ($N or N¢),2101470121944338726,0.41
dollar amount ($N or N¢),2101686898033062357,500.0
dollar amount ($N or N¢),2101574162817093655,0.01
dollar amount ($N or N¢),2101499929692647844,1.2
dollar amount ($N or N¢),2101600969276686759,0.13
dollar amount ($N or N¢),2101523328200765561,0.33
dollar amount ($N or N¢),2101770097945989381,0.0001
dollar amount ($N or N¢),2101695378760577343,0.01
dollar amount ($N or N¢),2101692246559170723,0.007
dollar amount ($N or N¢),2101476385030357141,0.0045
dollar amount ($N or N¢),2101650415897243985,0.02
dollar amount ($N or N¢),2101726812317315088,1.0
dollar amount ($N or N¢),2101782199502565726,14.0
dollar amount ($N or N¢),2101765843898224910,0.0025
dollar amount ($N or N¢),2101733331775709418,0.002
dollar amount ($N or N¢),2101657979078558074,0.09
dollar amount ($N or N¢),2101633429817487703,0.01
dollar amount ($N or N¢),2101737024101490958,0.0048
dollar amount ($N or N¢),2101497086835642876,0.1
dollar amount ($N or N¢),2101626821783482843,0.4
dollar amount ($N or N¢),2101681218232431052,0.13
dollar amount ($N or N¢),2101710478799954144,0.01
dollar amount ($N or N¢),2101689050688024823,0.11
dollar amount ($N or N¢),2101620928753131743,0.0
dollar amount ($N or N¢),2101707945268367436,23.49
dollar amount ($N or N¢),2101707945268367436,0.24
dollar amount ($N or N¢),2101823111188648016,2.0
dollar amount ($N or N¢),2101705545459638332,0.14
dollar amount ($N or N¢),2101697508413948199,0.0
dollar amount ($N or N¢),2101706595067408842,0.0001
dollar amount ($N or N¢),2101750053568491752,0.02
dollar amount ($N or N¢),2101768880897007969,0.0775
dollar amount ($N or N¢),2101813425101791357,0.0
dollar amount ($N or N¢),2101813425101791357,354.0
dollar amount ($N or N¢),2101633018385609039,0.11
dollar amount ($N or N¢),2101814135851720880,0.0002
dollar amount ($N or N¢),2101568319736213952,0.0005
dollar amount ($N or N¢),2101718828879315187,0.0251
dollar amount ($N or N¢),2101747321184694306,3.0
dollar amount ($N or N¢),2101747321184694306,2.51
dollar amount ($N or N¢),2101785784990970155,1.26
dollar amount ($N or N¢),2101490650034180333,5.0
dollar amount ($N or N¢),2101756397629136900,0.5
dollar amount ($N or N¢),2101549394684441027,0.12
dollar amount ($N or N¢),2101649035883110490,0.13
dollar amount ($N or N¢),2101600825168773550,1.0
dollar amount ($N or N¢),2101740657614393560,0.0002
dollar amount ($N or N¢),2101474692783845870,0.0003
dollar amount ($N or N¢),2101708919970447703,0.18
dollar amount ($N or N¢),2101742624587534719,0.05
dollar amount ($N or N¢),2101717271760482805,0.039
dollar amount ($N or N¢),2101607957083435427,0.0004
dollar amount ($N or N¢),2101605513490243702,0.06
dollar amount ($N or N¢),2101206603240477030,0.005
dollar amount ($N or N¢),2101388186916454439,0.0011
dollar amount ($N or N¢),2101156959546450049,0.0
dollar amount ($N or N¢),2101189571375493239,0.06
dollar amount ($N or N¢),2101184012899537092,0.21
dollar amount ($N or N¢),2101231502038339798,0.086
dollar amount ($N or N¢),2101341075684434245,0.18
dollar amount ($N or N¢),2101325703635435523,0.67
dollar amount ($N or N¢),2101315424247820309,0.01
dollar amount ($N or N¢),2101439340588974096,0.22
dollar amount ($N or N¢),2101370150067061163,2.8
dollar amount ($N or N¢),2101268238516527343,0.5
dollar amount ($N or N¢),2101176218477604974,0.07
dollar amount ($N or N¢),2101420476773912664,10.0
dollar amount ($N or N¢),2101233036218298650,0.03
dollar amount ($N or N¢),2101289895624917076,0.0256
dollar amount ($N or N¢),2101389998608281849,0.27
dollar amount ($N or N¢),2101323323947049288,0.0317
dollar amount ($N or N¢),2101456270909690202,26.16
dollar amount ($N or N¢),2101456270909690202,38.61
dollar amount ($N or N¢),2101300009413361972,300.0
dollar amount ($N or N¢),2101134552005828803,0.19
dollar amount ($N or N¢),2101384374646448281,4.0
dollar amount ($N or N¢),2101193127847506257,0.0059
dollar amount ($N or N¢),2101363028692545822,0.03
dollar amount ($N or N¢),2101445107941613824,0.0001
dollar amount ($N or N¢),2101162940770419129,0.0007
dollar amount ($N or N¢),2101391893414465621,0.012
dollar amount ($N or N¢),2101428297062330489,0.0017
dollar amount ($N or N¢),2101141744452841777,0.01
dollar amount ($N or N¢),2101421682703352218,0.0106
dollar amount ($N or N¢),2101118529936519453,0.0052
dollar amount ($N or N¢),2101274250141446612,0.025
dollar amount ($N or N¢),2101233217764569154,0.0018
dollar amount ($N or N¢),2101435209774219381,0.0012
dollar amount ($N or N¢),2101353866725925083,4.0
dollar amount ($N or N¢),2101311698217177385,0.01
dollar amount ($N or N¢),2101303232878235912,100.0
dollar amount ($N or N¢),2101347270314614963,0.15
dollar amount ($N or N¢),2101347270314614963,0.76
dollar amount ($N or N¢),2101131448636023058,0.042
dollar amount ($N or N¢),2101155796889293232,0.02
dollar amount ($N or N¢),2101275955788423395,0.09
dollar amount ($N or N¢),2101389934095450401,0.003
dollar amount ($N or N¢),2101353740297031840,0.1
dollar amount ($N or N¢),2101369844230758403,2.4
dollar amount ($N or N¢),2101369844230758403,8.8
dollar amount ($N or N¢),2101407992113410384,0.0024
dollar amount ($N or N¢),2101360891703017785,0.035
dollar amount ($N or N¢),2101352251847831776,0.0014
dollar amount ($N or N¢),2101435992809038067,0.0
dollar amount ($N or N¢),2101435992809038067,0.0134
dollar amount ($N or N¢),2101301125697699962,0.15
dollar amount ($N or N¢),2101101905879654894,0.0002
dollar amount ($N or N¢),2101413803678105744,0.71
dollar amount ($N or N¢),2101290078710456475,1.8
dollar amount ($N or N¢),2101157548346794059,0.0001
dollar amount ($N or N¢),2101112968708784618,0.2
dollar amount ($N or N¢),2101176997145702412,0.0337
dollar amount ($N or N¢),2101338698742632933,0.0047
dollar amount ($N or N¢),2101209643683107086,9.0
dollar amount ($N or N¢),2101110255254110301,0.052
dollar amount ($N or N¢),2101357410157724032,0.016
dollar amount ($N or N¢),2101272879409053944,0.0001
dollar amount ($N or N¢),2101413954211758226,0.0
dollar amount ($N or N¢),2101122291958763879,0.003
dollar amount ($N or N¢),2101122291958763879,0.08
dollar amount ($N or N¢),2101325710287913083,0.77
dollar amount ($N or N¢),2101261981114142871,0.0005
dollar amount ($N or N¢),2101350392994861522,0.0028
dollar amount ($N or N¢),2101301265326289272,0.014
dollar amount ($N or N¢),2101239669174497281,250.0
dollar amount ($N or N¢),2101292506222584099,0.0012
dollar amount ($N or N¢),2101131500653609312,0.006
dollar amount ($N or N¢),2101382613332381914,0.02
dollar amount ($N or N¢),2101248079701872739,0.0163
dollar amount ($N or N¢),2101164286865224162,0.035
dollar amount ($N or N¢),2101217951089402347,0.01
dollar amount ($N or N¢),2101248891555324047,0.01
dollar amount ($N or N¢),2101415401347313705,0.0063
dollar amount ($N or N¢),2101146645383533013,0.46
dollar amount ($N or N¢),2101146645383533013,4.76
dollar amount ($N or N¢),2101146645383533013,30.21
dollar amount ($N or N¢),2101303285168664622,0.008
dollar amount ($N or N¢),2101149152457748821,0.0001
dollar amount ($N or N¢),2101438195238162648,0.07
dollar amount ($N or N¢),2101288764987289827,0.02
dollar amount ($N or N¢),2101363129548783973,1.0
dollar amount ($N or N¢),2101354672540045531,0.47
dollar amount ($N or N¢),2101301592636936243,0.03
dollar amount ($N or N¢),2101288084235076059,0.01
dollar amount ($N or N¢),2101350062656045089,0.0046
dollar amount ($N or N¢),2101276458396131480,3.0
dollar amount ($N or N¢),2101355981028381038,0.0193
dollar amount ($N or N¢),2101366849606979864,0.025
dollar amount ($N or N¢),2101227893120553458,0.064
dollar amount ($N or N¢),2101457846231584902,0.67
dollar amount ($N or N¢),2101457846231584902,0.98
dollar amount ($N or N¢),2101324063742235026,0.75
dollar amount ($N or N¢),2101324063742235026,4.0
dollar amount ($N or N¢),2101424645211828703,0.21
dollar amount ($N or N¢),2101424645211828703,1.43
dollar amount ($N or N¢),2101362143148843182,0.1
dollar amount ($N or N¢),2101327161042895250,1.2
dollar amount ($N or N¢),2101377808643576149,0.02
dollar amount ($N or N¢),2101133889322283086,0.0264
dollar amount ($N or N¢),2101137265053532302,0.46
dollar amount ($N or N¢),2101172851508117976,0.15
dollar amount ($N or N¢),2101321666219381082,0.0225
dollar amount ($N or N¢),2101295528822628478,15.31
dollar amount ($N or N¢),2101260664341996031,0.0095
dollar amount ($N or N¢),2101416025438793804,0.27
dollar amount ($N or N¢),2101337686141505721,5.87
dollar amount ($N or N¢),2101143279505162551,0.0006
dollar amount ($N or N¢),2101361098498671073,0.001
dollar amount ($N or N¢),2101384163626807788,0.36
dollar amount ($N or N¢),2101226546325242248,1.6
dollar amount ($N or N¢),2101252635982537033,0.17
dollar amount ($N or N¢),2101340417975353439,0.1
dollar amount ($N or N¢),2101409537932902781,0.38
dollar amount ($N or N¢),2101452744699556209,5.0
dollar amount ($N or N¢),2101366772653846709,0.05
dollar amount ($N or N¢),2101421569990160622,0.0012
dollar amount ($N or N¢),2101357512964346304,0.0001
dollar amount ($N or N¢),2101387293135077469,0.0
dollar amount ($N or N¢),2101125246543966427,0.0039
dollar amount ($N or N¢),2101172231321608469,0.27
dollar amount ($N or N¢),2101394744723259678,0.023
dollar amount ($N or N¢),2101108199990739303,0.12
dollar amount ($N or N¢),2101223520273354981,0.011
dollar amount ($N or N¢),2101397657172267469,0.04
dollar amount ($N or N¢),2101370772317258091,0.11
dollar amount ($N or N¢),2101207498674053211,0.1
dollar amount ($N or N¢),2100951347080421409,0.19
dollar amount ($N or N¢),2100973868324417852,0.001
dollar amount ($N or N¢),2100891604735099103,0.09
dollar amount ($N or N¢),2100939189869002819,0.12
dollar amount ($N or N¢),2100879695017632025,0.09
dollar amount ($N or N¢),2100939646653903063,0.32
dollar amount ($N or N¢),2100757989212754085,0.0008
dollar amount ($N or N¢),2100793182438985991,0.08
dollar amount ($N or N¢),2101074194260000982,0.007
dollar amount ($N or N¢),2101010773157761481,0.0001
dollar amount ($N or N¢),2101010773157761481,0.24
dollar amount ($N or N¢),2100941251478458871,0.12
dollar amount ($N or N¢),2101043617649340678,0.65
dollar amount ($N or N¢),2100902217515454507,0.001
dollar amount ($N or N¢),2100845388655960112,0.01
dollar amount ($N or N¢),2100813615410634997,0.003
dollar amount ($N or N¢),2100953553917313180,0.0002
dollar amount ($N or N¢),2100912453999587657,0.2
dollar amount ($N or N¢),2100781601705939251,0.0039
dollar amount ($N or N¢),2100801746977399203,0.02
dollar amount ($N or N¢),2101087134459306356,0.01
dollar amount ($N or N¢),2101056417129959670,0.18
dollar amount ($N or N¢),2100858880548864358,0.0009
dollar amount ($N or N¢),2101016334385434882,0.0026
dollar amount ($N or N¢),2101016334385434882,0.001
dollar amount ($N or N¢),2101045740135194908,0.01
dollar amount ($N or N¢),2100958438406955394,0.1
dollar amount ($N or N¢),2100817199686619348,4.65
dollar amount ($N or N¢),2100988663114907720,0.19
dollar amount ($N or N¢),2100743311703339424,0.0039
dollar amount ($N or N¢),2101035975694483914,1.0
dollar amount ($N or N¢),2100881974780993668,0.0019
dollar amount ($N or N¢),2100881974780993668,5.0
dollar amount ($N or N¢),2100780526969692451,0.01
dollar amount ($N or N¢),2100937627973415340,0.002
dollar amount ($N or N¢),2100749397864681735,0.0008
dollar amount ($N or N¢),2100987079488409741,0.0005
dollar amount ($N or N¢),2100854873550196962,0.06
dollar amount ($N or N¢),2101005361457115343,10.0
dollar amount ($N or N¢),2100983340602179953,1.09
dollar amount ($N or N¢),2100914580394307857,0.09
dollar amount ($N or N¢),2100894473085489510,0.007
dollar amount ($N or N¢),2101060704128348618,0.16
dollar amount ($N or N¢),2100882724068491471,0.0
dollar amount ($N or N¢),2101065506652319854,4.23
dollar amount ($N or N¢),2100963424163307712,0.2
dollar amount ($N or N¢),2100749962682458366,0.23
dollar amount ($N or N¢),2101032394480398400,10.0
dollar amount ($N or N¢),2101068150091485574,1.0
dollar amount ($N or N¢),2100740085188853850,0.01
dollar amount ($N or N¢),2100766495240270157,0.0004
dollar amount ($N or N¢),2100980770206879849,0.0005
dollar amount ($N or N¢),2100895104055836914,0.04
dollar amount ($N or N¢),2101062313516347491,64.0
dollar amount ($N or N¢),2101062313516347491,1120.0
dollar amount ($N or N¢),2100937995637673986,0.01
dollar amount ($N or N¢),2101064388308299912,2.32
dollar amount ($N or N¢),2101083855193301236,30.0
dollar amount ($N or N¢),2101083855193301236,50.0
dollar amount ($N or N¢),2100987585384345890,0.34
dollar amount ($N or N¢),2101030551280910636,0.09
dollar amount ($N or N¢),2101027568484807031,0.2
dollar amount ($N or N¢),2101027568484807031,0.001
dollar amount ($N or N¢),2101045885257843001,0.0298
dollar amount ($N or N¢),2100996843131863071,0.004
dollar amount ($N or N¢),2101074523286106124,4.0
dollar amount ($N or N¢),2101063408200077794,1.0
dollar amount ($N or N¢),2100979294306488814,0.0044
dollar amount ($N or N¢),2100767017884123367,0.0001
dollar amount ($N or N¢),2100845340127563970,0.0005
dollar amount ($N or N¢),2101046650516943093,0.06
dollar amount ($N or N¢),2100937350557978745,0.0
dollar amount ($N or N¢),2101062992624243062,0.07
dollar amount ($N or N¢),2100793178014228929,0.02
dollar amount ($N or N¢),2100952403121967298,0.05
dollar amount ($N or N¢),2100899181120360693,0.0005
dollar amount ($N or N¢),2101036999662608856,3.0
dollar amount ($N or N¢),2100996125272740219,0.02
dollar amount ($N or N¢),2101039352461525133,0.0001
dollar amount ($N or N¢),2100794526575280274,0.0003
dollar amount ($N or N¢),2101012203390525674,0.02
dollar amount ($N or N¢),2101029196713914490,1.3
dollar amount ($N or N¢),2100963480027480457,0.34
dollar amount ($N or N¢),2100882561761460461,0.76
dollar amount ($N or N¢),2100972334182219919,0.0005
dollar amount ($N or N¢),2100972334182219919,0.03
dollar amount ($N or N¢),2100761008352493918,0.001
dollar amount ($N or N¢),2100984306583703858,0.05
dollar amount ($N or N¢),2100898042933391741,0.0006
dollar amount ($N or N¢),2100858570774344051,0.01
dollar amount ($N or N¢),2100751155530006945,94.68
dollar amount ($N or N¢),2100751155530006945,2.36
dollar amount ($N or N¢),2101040766613102799,0.0002
dollar amount ($N or N¢),2101089855421989149,0.0155
dollar amount ($N or N¢),2100894017391403066,1.24
dollar amount ($N or N¢),2100780180977725577,0.13
dollar amount ($N or N¢),2100753795806363730,0.0
dollar amount ($N or N¢),2100760534987464875,0.046
dollar amount ($N or N¢),2101041087435378855,0.034
dollar amount ($N or N¢),2100839600919118005,0.01
dollar amount ($N or N¢),2100968425967493414,0.5
dollar amount ($N or N¢),2100942079706702271,0.01
dollar amount ($N or N¢),2101068655379227122,1.0
dollar amount ($N or N¢),2101033458596188389,0.0455
dollar amount ($N or N¢),2100960553514553639,0.11
dollar amount ($N or N¢),2100890272158691595,0.001
dollar amount ($N or N¢),2100930925576024318,4.0
dollar amount ($N or N¢),2100937318760599594,0.05
dollar amount ($N or N¢),2100796109534765354,1.0
dollar amount ($N or N¢),2100902249497014382,0.22
dollar amount ($N or N¢),2101038572782379488,0.0001
dollar amount ($N or N¢),2101038572782379488,0.225
dollar amount ($N or N¢),2100989012966031417,0.01
dollar amount ($N or N¢),2100411066966749359,0.0039
dollar amount ($N or N¢),2100679300756435135,0.0009
dollar amount ($N or N¢),2100585126652481915,0.0001
dollar amount ($N or N¢),2100585126652481915,7.0
dollar amount ($N or N¢),2100404532119269426,0.035
dollar amount ($N or N¢),2100426999546184123,0.08
dollar amount ($N or N¢),2100473581251748216,0.0497
dollar amount ($N or N¢),2100690568947159309,0.04
dollar amount ($N or N¢),2100516953496670430,0.02
dollar amount ($N or N¢),2100577979021832365,0.0002
dollar amount ($N or N¢),2100516521068130696,0.0001
dollar amount ($N or N¢),2100634359099232678,0.01
dollar amount ($N or N¢),2100590065357639971,0.042
dollar amount ($N or N¢),2100539883836018697,1.21
dollar amount ($N or N¢),2100622054945095934,0.001
dollar amount ($N or N¢),2100611468580323414,0.037
dollar amount ($N or N¢),2100724278400332061,0.02
dollar amount ($N or N¢),2100602714204049588,0.0497
dollar amount ($N or N¢),2100629073542218203,0.0061
dollar amount ($N or N¢),2100497721367175312,0.01
dollar amount ($N or N¢),2100606298630816018,0.08
dollar amount ($N or N¢),2100521764451131610,0.017
dollar amount ($N or N¢),2100697129052447164,1.0
dollar amount ($N or N¢),2100622223014842432,0.09
dollar amount ($N or N¢),2100618896080540014,1.0
dollar amount ($N or N¢),2100713197502173373,0.01
dollar amount ($N or N¢),2100677168435224678,0.1
dollar amount ($N or N¢),2100647701796855870,0.0
dollar amount ($N or N¢),2100497307112452332,0.0001
dollar amount ($N or N¢),2100687687057285215,0.01
dollar amount ($N or N¢),2100384606818333011,11.0
dollar amount ($N or N¢),2100581721515188451,0.023
dollar amount ($N or N¢),2100589330481791353,0.2
dollar amount ($N or N¢),2100586490556490171,0.07
dollar amount ($N or N¢),2100641560463544708,1.3
dollar amount ($N or N¢),2100394761668497822,1.0
dollar amount ($N or N¢),2100644717138792625,0.0014
dollar amount ($N or N¢),2100654891756589230,0.09
dollar amount ($N or N¢),2100626348725207104,0.01
dollar amount ($N or N¢),2100550028708241698,0.04
dollar amount ($N or N¢),2100384258804093139,0.04
dollar amount ($N or N¢),2100609472750047263,1.0
dollar amount ($N or N¢),2100610873819840951,0.0008
dollar amount ($N or N¢),2100593442824798451,0.02
dollar amount ($N or N¢),2100545412780220877,0.08
dollar amount ($N or N¢),2100638933428359430,0.28
dollar amount ($N or N¢),2100448476899471567,0.1
dollar amount ($N or N¢),2100506954892210596,0.02
dollar amount ($N or N¢),2100639390468833379,1.0
dollar amount ($N or N¢),2100596816223912431,21.0
dollar amount ($N or N¢),2100458351440048258,0.0029
dollar amount ($N or N¢),2100636334889263229,0.01
dollar amount ($N or N¢),2100591409447174261,0.0013
dollar amount ($N or N¢),2100591409447174261,1.0
dollar amount ($N or N¢),2100681306195767667,0.054
dollar amount ($N or N¢),2100681306195767667,0.0
dollar amount ($N or N¢),2100593904949096696,482.0
dollar amount ($N or N¢),2100500927488627006,0.0
dollar amount ($N or N¢),2100527935505547574,3.0
dollar amount ($N or N¢),2100476853920129024,15.0
dollar amount ($N or N¢),2100503377146958170,19.53
dollar amount ($N or N¢),2100503377146958170,106.73
dollar amount ($N or N¢),2100544757248278933,0.0004
dollar amount ($N or N¢),2100630868348023011,0.0039
dollar amount ($N or N¢),2100605473883914334,0.0
dollar amount ($N or N¢),2100611986358927627,0.51
dollar amount ($N or N¢),2100699124945326537,0.02
dollar amount ($N or N¢),2100414148064555101,0.042
dollar amount ($N or N¢),2100398922078249166,0.45
dollar amount ($N or N¢),2100398922078249166,2.51
dollar amount ($N or N¢),2100398922078249166,0.22
dollar amount ($N or N¢),2100611038357901563,0.0
dollar amount ($N or N¢),2100552239823860069,0.0
dollar amount ($N or N¢),2100626286687211589,0.46
dollar amount ($N or N¢),2100706477757321621,2.0
dollar amount ($N or N¢),2100527809286352990,0.03
dollar amount ($N or N¢),2100694708221821118,0.06
dollar amount ($N or N¢),2100708833744359924,0.001
dollar amount ($N or N¢),2100641791993106617,22.0
dollar amount ($N or N¢),2100641791993106617,0.29
dollar amount ($N or N¢),2100410016054247493,0.002
dollar amount ($N or N¢),2100693645124874564,0.67
dollar amount ($N or N¢),2100436880802161004,0.17
dollar amount ($N or N¢),2100436880802161004,0.03
dollar amount ($N or N¢),2100541000963809326,0.0004
dollar amount ($N or N¢),2100727992301301989,0.0129
dollar amount ($N or N¢),2100573849415029235,0.19
dollar amount ($N or N¢),2100579021633548593,0.008
dollar amount ($N or N¢),2100601841809825937,0.035
dollar amount ($N or N¢),2100434283651559875,0.09
dollar amount ($N or N¢),2100595037696643216,0.91
dollar amount ($N or N¢),2100688098070028562,0.0003
dollar amount ($N or N¢),2100662520105361564,0.0007
dollar amount ($N or N¢),2100335978229690683,0.1
dollar amount ($N or N¢),2100345229702565917,0.02
dollar amount ($N or N¢),2100322461497823638,0.15
dollar amount ($N or N¢),2100345622561787926,0.017
dollar amount ($N or N¢),2100345622561787926,4.268
dollar amount ($N or N¢),2100345622561787926,1.848
dollar amount ($N or N¢),2100344635440906275,0.05
dollar amount ($N or N¢),2100310676556464347,0.05
dollar amount ($N or N¢),2100271950337597607,0.57
throughput (N/s),2102592197476626486,40000.0
throughput (N/s),2102662500315705421,41180.0
throughput (N/s),2102613810981048408,300.0
throughput (N/s),2102610832043765927,2000.0
throughput (N/s),2102553760547602688,712.0
throughput (N/s),2102676301819875621,11485.0
throughput (N/s),2102617528287596906,100.0
throughput (N/s),2102606290753114439,15.0
throughput (N/s),2102558351091523926,1800.0
throughput (N/s),2102352212920061969,500.0
throughput (N/s),2102352212920061969,173.0
throughput (N/s),2102392868144824392,255.0
throughput (N/s),2102233127599108349,1.0
throughput (N/s),2102338128929280289,13.0
throughput (N/s),2102367977454841955,1000.0
throughput (N/s),2102390247061348713,340000.0
throughput (N/s),2102383572543746103,10.0
throughput (N/s),2102187840629063696,1.0
throughput (N/s),2102386533214912969,20472.0
throughput (N/s),2102499397997310302,60.0
throughput (N/s),2102233195294920886,70.0
throughput (N/s),2102366160260108772,2.5
throughput (N/s),2102350647429411005,90.0
throughput (N/s),2102342239901077845,5.63
throughput (N/s),2102405674680594812,7.0
throughput (N/s),2102412336569180506,1.0
throughput (N/s),2102331927013519374,1968.0
throughput (N/s),2102331927013519374,33.0
throughput (N/s),2102392864449708209,33411.0
throughput (N/s),2102306964239966253,672.0
throughput (N/s),2102042713160028244,2340.0
throughput (N/s),2101823975349244095,58.0
throughput (N/s),2101938912423735654,724.0
throughput (N/s),2102035137848381455,12.0
throughput (N/s),2102131227709018353,52110.0
throughput (N/s),2102015328582508980,86.4
throughput (N/s),2102015328582508980,1281.0
throughput (N/s),2102093905940611452,2.0
throughput (N/s),2101999493965398187,241.0
throughput (N/s),2102060645151539305,1260.0
throughput (N/s),2102171891410825520,30000.0
throughput (N/s),2101933239841820956,152.0
throughput (N/s),2102084948455014569,8.71667
throughput (N/s),2102039586092310903,10000.0
throughput (N/s),2101882683391352890,9999.0
throughput (N/s),2101902757573828982,1.0
throughput (N/s),2102070851579547716,400.0
throughput (N/s),2102036877930860633,2049.0
throughput (N/s),2102036877930860633,2.3
throughput (N/s),2102078920187363787,101.0
throughput (N/s),2101987823616139424,50000000.0
throughput (N/s),2101929665434624118,17.1
throughput (N/s),2101932654719299738,1000.0
throughput (N/s),2102157395082260890,3.0
throughput (N/s),2101878714917429488,820.0
throughput (N/s),2102030484871995769,100000.0
throughput (N/s),2101897187970171176,50.0
throughput (N/s),2102169255341171132,50.0
throughput (N/s),2101675124747338229,86.5
throughput (N/s),2101675124747338229,3.2
throughput (N/s),2101640575812239406,38.0
throughput (N/s),2101473552956555427,60.0
throughput (N/s),2101670746883768607,1838.0
throughput (N/s),2101720980972519672,107.0
throughput (N/s),2101713357883498947,7000.0
throughput (N/s),2101493817409216889,100000.0
throughput (N/s),2101509756737462446,300.0
throughput (N/s),2101762765664968743,400.0
throughput (N/s),2101692321364406600,81.0
throughput (N/s),2101793910142259500,973.0
throughput (N/s),2101794050781090153,290.0
throughput (N/s),2101687438653497633,724.0
throughput (N/s),2101705862008001011,1000.0
throughput (N/s),2101761209309827469,600.0
throughput (N/s),2101696417052103166,177.0
throughput (N/s),2101474506397331670,50.0
throughput (N/s),2101756281665061028,45.0
throughput (N/s),2101574162817093655,100.0
throughput (N/s),2101709574327976257,31.83
throughput (N/s),2101650415897243985,37.5
throughput (N/s),2101551850202001738,9240.0
throughput (N/s),2101765843898224910,14.0
throughput (N/s),2101657979078558074,724.0
throughput (N/s),2101759927039508783,60.0
throughput (N/s),2101641051991937038,478.0
throughput (N/s),2101724645598572628,2.0
throughput (N/s),2101823111188648016,24.5
throughput (N/s),2101676418040266818,218.0
throughput (N/s),2101523309158343137,6000.0
throughput (N/s),2101768880897007969,6000.0
throughput (N/s),2101570862508089785,12.0
throughput (N/s),2101794549135716518,93.0
throughput (N/s),2101729630726287871,119.0
throughput (N/s),2101568319736213952,75.0
throughput (N/s),2101694996563026404,300.0
throughput (N/s),2101568907366785297,95.0
throughput (N/s),2101584423347220897,780.0
throughput (N/s),2101708919970447703,261.0
throughput (N/s),2101490498376769599,28.0
throughput (N/s),2101483920655081534,12927.0
throughput (N/s),2101362082369470675,7.0
throughput (N/s),2101323323947049288,3000.0
throughput (N/s),2101363028692545822,1000.0
throughput (N/s),2101389360864129359,200.0
throughput (N/s),2101445107941613824,10.0
throughput (N/s),2101106092897923163,326.0
throughput (N/s),2101141744452841777,3000.0
throughput (N/s),2101182341981077954,4.0
throughput (N/s),2101144295524679785,5096.0
throughput (N/s),2101401201057153086,500.0
throughput (N/s),2101101905879654894,2010.0
throughput (N/s),2101286161385718091,4604.0
throughput (N/s),2101286161385718091,32228.0
throughput (N/s),2101110301693444123,20.0
throughput (N/s),2101176997145702412,6010.0
throughput (N/s),2101209643683107086,1000.0
throughput (N/s),2101434265393062378,0.3
throughput (N/s),2101434265393062378,2.4
throughput (N/s),2101434265393062378,26.0
throughput (N/s),2101247093662953934,12000.0
throughput (N/s),2101245413227741646,1200.0
throughput (N/s),2101325710287913083,6000.0
throughput (N/s),2101217951089402347,500.0
throughput (N/s),2101303285168664622,3000.0
throughput (N/s),2101202802383237275,1.0
throughput (N/s),2101301592636936243,443.0
throughput (N/s),2101350062656045089,200.0
throughput (N/s),2101249155876450375,24.0
throughput (N/s),2101457846231584902,100000.0
throughput (N/s),2101277928491249704,4.0
throughput (N/s),2101424645211828703,586.0
throughput (N/s),2101377808643576149,1070.0
throughput (N/s),2101371674855977255,100.0
throughput (N/s),2101371674855977255,3600.0
